dte,band,time_pst,time_et,spread_type,flow_mode,spread_width,n_trades,n_wins,win_rate_pct,avg_credit,avg_max_risk,avg_pnl,total_pnl,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days
0,P95,10:00,13:00,iron_condor,neutral,20,78,75,96.2,192.69,3026.28,148.99,11621.0,101.5,-1990.0,2171.0,418.2,0.356,0.0
0,P100,07:00,10:00,call_spread,neutral,15,36,36,100.0,319.72,4819.17,319.72,11510.0,12.0,2.0,9834.0,1637.65,0.195,0.0
0,P100,07:00,10:00,call_spread,neutral,20,36,36,100.0,319.72,4819.17,319.72,11510.0,12.0,2.0,9834.0,1637.65,0.195,0.0
0,P95,10:00,13:00,iron_condor,neutral,15,78,75,96.2,188.1,2992.76,144.4,11263.0,88.0,-1990.0,2171.0,414.67,0.348,0.0
0,P100,07:00,10:00,call_spread,neutral,50,69,68,98.6,234.32,6910.61,161.86,11168.0,27.0,-4828.0,9834.0,1332.58,0.121,0.0
0,P100,07:00,10:00,call_spread,neutral,45,68,67,98.5,237.51,6931.6,163.99,11151.0,28.5,-4828.0,9834.0,1342.37,0.122,0.0
0,P100,07:00,10:00,call_spread,neutral,35,61,60,98.4,247.23,6047.85,181.66,11081.0,25.0,-3935.0,9834.0,1368.56,0.133,0.0
0,P100,07:00,10:00,call_spread,neutral,40,61,60,98.4,246.48,6056.8,180.9,11035.0,25.0,-3935.0,9834.0,1368.49,0.132,0.0
0,P99,12:00,15:00,iron_condor,neutral,50,85,85,100.0,126.08,7332.69,126.08,10717.0,70.0,2.0,870.0,161.92,0.779,0.0
0,P98,10:30,13:30,iron_condor,neutral,40,84,81,96.4,259.93,7261.99,127.31,10694.0,64.0,-4363.0,2706.0,631.26,0.202,0.0
0,P99,12:00,15:00,iron_condor,neutral,45,85,85,100.0,125.51,7248.25,125.51,10668.0,70.0,2.0,870.0,161.69,0.776,0.0
0,P95,06:40,09:40,iron_condor,neutral,30,71,70,98.6,191.93,3333.39,149.68,10627.0,105.0,-2440.0,801.0,366.61,0.408,0.0
0,P98,10:30,13:30,iron_condor,neutral,35,84,81,96.4,256.86,7240.23,124.24,10436.0,64.0,-4363.0,2706.0,628.94,0.198,0.0
0,P100,07:00,10:00,call_spread,neutral,30,56,55,98.2,238.3,5467.05,184.73,10345.0,18.5,-2985.0,9834.0,1381.86,0.134,0.0
0,P99,06:40,09:40,iron_condor,neutral,50,80,78,97.5,164.51,8387.29,128.6,10288.0,83.5,-411.0,925.0,185.77,0.692,0.0
0,P100,07:00,10:00,call_spread,neutral,25,55,54,98.2,241.35,5404.11,186.8,10274.0,18.0,-2985.0,9834.0,1394.51,0.134,0.0
0,P99,06:40,09:40,iron_condor,neutral,45,79,77,97.5,165.35,8411.97,128.99,10190.0,82.0,-411.0,988.0,190.2,0.678,0.0
0,P99,10:00,13:00,iron_condor,neutral,50,81,79,97.5,195.99,7189.72,120.43,9755.0,103.0,-4553.0,1650.0,607.77,0.198,0.0
0,P99,08:30,11:30,iron_condor,neutral,50,70,69,98.6,252.73,7606.17,138.44,9691.0,137.5,-4302.0,1139.0,582.84,0.238,0.0
0,P98,08:30,11:30,iron_condor,neutral,35,82,78,95.1,235.7,5773.56,117.46,9632.0,120.0,-3695.0,1173.0,619.06,0.19,0.0
0,P95,06:40,09:40,iron_condor,neutral,25,71,70,98.6,176.7,3323.77,134.45,9546.0,105.0,-2440.0,760.0,353.35,0.381,0.0
0,P99,06:40,09:40,call_spread,neutral,50,79,77,97.5,133.47,5315.9,120.68,9534.0,75.0,-270.0,925.0,160.69,0.751,0.0
0,P99,10:00,13:00,iron_condor,neutral,45,81,79,97.5,192.81,7126.57,117.26,9498.0,101.0,-4553.0,1650.0,607.31,0.193,0.0
