dte,band,time_pst,time_et,spread_type,flow_mode,spread_width,n_trades,n_wins,win_rate_pct,avg_credit,avg_max_risk,avg_pnl,total_pnl,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days
0,P95,07:30,10:30,iron_condor,neutral,200,26,23,88.5,2272.15,19342.35,1368.12,35571.0,1829.5,-11681.0,5812.0,3245.64,0.422,0.0
0,P98,06:40,09:40,iron_condor,with_flow,200,28,27,96.4,1556.71,19556.36,1233.39,34535.0,1262.5,-3245.0,3537.0,1374.31,0.897,0.0
0,P98,06:40,09:40,iron_condor,against_flow,200,28,27,96.4,1556.71,19556.36,1233.39,34535.0,1262.5,-3245.0,3537.0,1374.31,0.897,0.0
0,P95,07:30,10:30,call_spread,neutral,150,81,78,96.3,689.86,14982.98,403.22,32661.0,415.0,-8410.0,2648.0,1471.45,0.274,0.0
0,P97,08:45,11:45,iron_condor,neutral,150,53,51,96.2,1213.17,16457.83,609.81,32320.0,605.0,-10950.0,2582.0,1794.81,0.34,0.0
0,P95,09:30,12:30,iron_condor,neutral,200,20,20,100.0,1920.85,19462.1,1610.85,32217.0,1401.0,122.0,3689.0,1176.44,1.369,0.0
0,P97,07:00,10:00,iron_condor,against_flow,200,18,18,100.0,1689.11,19482.17,1689.11,30404.0,1322.0,9.0,4350.0,1335.62,1.265,0.0
0,P97,07:00,10:00,iron_condor,with_flow,200,18,18,100.0,1689.11,19482.17,1689.11,30404.0,1322.0,9.0,4350.0,1335.62,1.265,0.0
0,P100,06:40,09:40,call_spread,neutral,200,46,46,100.0,663.57,19314.7,644.22,29634.0,379.5,5.0,2420.0,657.1,0.98,0.0
0,P97,06:40,09:40,call_spread,neutral,200,54,51,94.4,790.93,19255.37,516.67,27900.0,517.5,-6015.0,2870.0,1235.93,0.418,0.0
0,P98,06:40,09:40,call_spread,neutral,200,51,49,96.1,766.06,19253.55,524.69,26759.0,565.0,-6015.0,2870.0,1197.83,0.438,0.0
0,P99,06:40,09:40,call_spread,neutral,200,50,49,98.0,690.7,19319.3,534.5,26725.0,384.0,-6015.0,2870.0,1147.98,0.466,0.0
0,P95,06:40,09:40,call_spread,neutral,150,86,82,95.3,560.14,14986.37,307.23,26422.0,289.0,-6850.0,2300.0,1173.13,0.262,0.0
0,P99,06:40,09:40,call_spread,neutral,150,83,82,98.8,412.34,15533.45,318.24,26414.0,215.0,-6165.0,2300.0,862.85,0.369,0.0
0,P95,07:30,10:30,call_spread,neutral,200,44,41,93.2,1126.3,18930.52,598.61,26339.0,859.0,-8295.0,3370.0,2026.94,0.295,0.0
0,P98,06:40,09:40,call_spread,neutral,150,83,81,97.6,464.33,15150.13,316.01,26229.0,235.0,-6165.0,2300.0,900.94,0.351,0.0
0,P95,10:00,13:00,iron_condor,neutral,150,69,62,89.9,1215.8,15910.78,378.06,26086.0,644.0,-12602.0,3890.0,2689.47,0.141,0.0
0,P97,06:40,09:40,call_spread,neutral,150,85,81,95.3,476.72,15129.16,302.48,25711.0,233.0,-6165.0,2300.0,946.86,0.319,0.0
0,P95,06:50,09:50,call_spread,with_flow,200,27,27,100.0,944.3,18852.0,944.3,25496.0,956.0,18.0,2785.0,747.51,1.263,0.0
0,P100,06:40,09:40,call_spread,neutral,150,80,79,98.8,393.75,15462.5,310.12,24810.0,153.0,-5015.0,2060.0,770.2,0.403,0.0
0,P98,06:40,09:40,iron_condor,neutral,200,34,32,94.1,1575.97,19542.21,721.47,24530.0,1154.0,-18102.0,4485.0,3604.7,0.2,0.0
0,P97,07:30,10:30,call_spread,neutral,150,79,76,96.2,521.48,15282.32,309.86,24479.0,300.0,-6490.0,2467.0,1176.02,0.263,0.0
0,P95,06:40,09:40,call_spread,neutral,200,55,51,92.7,839.69,19196.67,444.24,24433.0,445.0,-6745.0,2870.0,1498.2,0.297,0.0
0,P95,10:00,13:00,put_spread,neutral,150,80,77,96.2,560.71,15126.79,304.08,24326.0,283.5,-13250.0,2065.0,1656.11,0.184,0.0
0,P95,06:50,09:50,call_spread,with_flow,150,42,42,100.0,578.43,15314.43,578.43,24294.0,331.5,11.0,2217.0,606.39,0.954,0.0
0,P97,10:00,13:00,put_spread,neutral,150,80,78,97.5,474.16,15425.84,288.89,23111.0,208.0,-8300.0,1605.0,1061.54,0.272,0.0
0,P97,06:50,09:50,call_spread,with_flow,200,25,25,100.0,915.56,18724.44,915.56,22889.0,805.0,6.0,2700.0,795.22,1.151,0.0
0,P97,07:00,10:00,iron_condor,neutral,200,23,22,95.7,1584.04,19520.22,984.04,22633.0,1215.0,-12127.0,4350.0,3100.11,0.317,0.0
0,P98,08:30,11:30,iron_condor,neutral,150,56,53,94.6,816.84,16321.45,403.04,22570.0,370.5,-12615.0,4235.0,2118.1,0.19,0.0
0,P95,08:45,11:45,call_spread,neutral,200,45,42,93.3,1207.64,17447.91,501.47,22566.0,282.0,-3403.0,2980.0,1071.32,0.468,0.0
0,P98,07:30,10:30,call_spread,neutral,150,76,74,97.4,477.18,15174.13,295.89,22488.0,285.0,-5970.0,2175.0,1063.48,0.278,0.0
0,P95,07:30,10:30,call_spread,neutral,100,87,84,96.6,525.01,9894.53,258.14,22458.0,296.0,-8650.0,2612.0,1391.67,0.185,0.0
0,P97,08:30,11:30,iron_condor,neutral,150,59,55,93.2,875.14,16013.59,370.14,21838.0,422.0,-12498.0,3235.0,2160.4,0.171,0.0
0,P97,10:00,13:00,iron_condor,neutral,150,66,62,93.9,975.74,15925.52,330.79,21832.0,515.5,-12936.0,3047.0,2347.15,0.141,0.0
0,P98,07:45,10:45,iron_condor,neutral,200,22,20,90.9,3647.0,17944.09,987.09,21716.0,701.0,-5768.0,11723.0,2911.98,0.339,0.0
0,P95,10:30,13:30,call_spread,neutral,200,37,35,94.6,802.38,16373.3,575.43,21291.0,142.0,-752.0,3980.0,918.71,0.626,0.0
0,P98,10:00,13:00,put_spread,neutral,150,79,78,98.7,368.48,15669.49,269.47,21288.0,168.0,-5315.0,1605.0,731.91,0.368,0.0
0,P98,07:00,10:00,iron_condor,with_flow,200,18,17,94.4,1401.33,19611.0,1182.44,21284.0,943.0,-2762.0,4019.0,1548.28,0.764,0.0
0,P98,07:00,10:00,iron_condor,against_flow,200,18,17,94.4,1401.33,19611.0,1182.44,21284.0,943.0,-2762.0,4019.0,1548.28,0.764,0.0
0,P99,07:30,10:30,call_spread,neutral,150,65,63,96.9,446.58,14976.49,326.92,21250.0,300.0,-4792.0,2070.0,793.59,0.412,0.0
0,P100,07:00,10:00,call_spread,neutral,200,32,31,96.9,904.91,19063.84,661.16,21157.0,189.5,-7060.0,15498.0,3061.89,0.216,0.0
0,P97,06:50,09:50,call_spread,with_flow,150,40,40,100.0,528.05,15459.45,528.05,21122.0,257.5,6.0,2285.0,618.97,0.853,0.0
0,P95,08:30,11:30,iron_condor,neutral,150,65,58,89.2,1140.38,16017.86,324.09,21066.0,567.0,-12455.0,3393.0,2655.56,0.122,0.0
0,P98,06:50,09:50,call_spread,with_flow,200,25,25,100.0,842.4,18757.6,842.4,21060.0,725.0,14.0,2700.0,765.87,1.1,0.0
0,P98,10:00,13:00,iron_condor,neutral,200,16,15,93.8,1754.0,19393.12,1304.0,20864.0,1316.0,-897.0,3082.0,1050.17,1.242,0.0
0,P95,08:30,11:30,iron_condor,neutral,100,81,74,91.4,788.11,11368.21,254.73,20633.0,407.0,-8193.0,2819.0,1761.61,0.145,0.0
0,P95,08:30,11:30,put_spread,neutral,150,81,77,95.1,571.35,15447.17,250.96,20328.0,326.0,-13640.0,2985.0,1769.3,0.142,0.0
0,P95,07:15,10:15,call_spread,neutral,150,77,74,96.1,604.86,15031.51,263.58,20296.0,357.0,-14230.0,3565.0,2005.75,0.131,0.0
0,P95,10:00,13:00,iron_condor,neutral,100,84,76,90.5,808.15,10968.1,239.06,20081.0,357.0,-8369.0,2970.0,1839.79,0.13,0.0
0,P95,07:30,10:30,iron_condor,neutral,150,76,67,88.2,1252.68,15454.8,263.34,20014.0,680.5,-15688.0,5574.0,3426.97,0.077,0.0
0,P98,10:00,13:00,iron_condor,neutral,150,63,59,93.7,768.17,16154.25,314.73,19828.0,355.0,-10555.0,2868.0,1852.39,0.17,0.0
0,P97,07:30,10:30,call_spread,neutral,200,47,44,93.6,776.91,19031.6,421.21,19797.0,596.0,-6335.0,2640.0,1528.65,0.276,0.0
0,P95,10:00,13:00,put_spread,neutral,200,50,47,94.0,823.38,19306.62,394.76,19738.0,493.5,-12510.0,2528.0,2008.92,0.197,0.0
0,P99,08:00,11:00,call_spread,neutral,200,30,29,96.7,853.6,16313.07,650.33,19510.0,359.5,-5393.0,11053.0,2301.03,0.283,0.0
0,P95,10:30,13:30,iron_condor,neutral,150,66,60,90.9,1091.39,15803.74,292.56,19309.0,406.0,-12533.0,4593.0,2481.93,0.118,0.0
0,P100,07:30,10:30,iron_condor,neutral,150,43,42,97.7,2975.6,15723.7,443.93,19089.0,214.0,-7320.0,3642.0,1516.06,0.293,0.0
0,P100,07:30,10:30,call_spread,neutral,150,69,68,98.6,360.39,14958.45,276.33,19067.0,200.0,-4792.0,2070.0,745.14,0.371,0.0
0,P97,08:30,11:30,iron_condor,neutral,100,82,78,95.1,592.49,11667.29,230.62,18911.0,286.0,-9529.0,2731.0,1734.84,0.133,0.0
0,P95,07:15,10:15,call_spread,neutral,200,51,48,94.1,894.45,18919.27,370.57,18899.0,528.0,-14323.0,3628.0,2518.93,0.147,0.0
0,P98,06:50,09:50,call_spread,with_flow,150,39,39,100.0,482.46,15389.33,482.46,18816.0,179.0,3.0,2285.0,583.81,0.826,0.0
0,P97,07:30,10:30,iron_condor,neutral,200,19,16,84.2,1960.58,19325.16,978.32,18588.0,1729.0,-6144.0,4907.0,2823.43,0.346,0.0
0,P100,07:00,10:00,call_spread,neutral,150,60,59,98.3,439.37,15843.97,309.37,18562.0,104.0,-7055.0,12828.0,1912.81,0.162,0.0
