dte,band,time_pst,time_et,spread_type,flow_mode,spread_width,n_trades,n_wins,win_rate_pct,avg_credit,avg_max_risk,avg_pnl,total_pnl,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days
2,P97,12:30,15:30,iron_condor,neutral,150,58,56,96.6,3368.36,14876.97,1565.64,90807.0,447.75,-4290.0,9558.0,2626.26,0.596,2.0
2,P97,12:30,15:30,iron_condor,with_flow,150,53,51,96.2,3648.85,14665.15,1694.7,89819.0,465.5,-4290.0,9558.0,2712.71,0.625,2.0
2,P97,12:30,15:30,iron_condor,against_flow,150,53,51,96.2,3648.85,14665.15,1694.7,89819.0,465.5,-4290.0,9558.0,2712.71,0.625,2.0
2,P97,11:00,14:00,iron_condor,neutral,150,58,53,91.4,4265.59,14672.03,1503.1,87180.0,322.0,-6135.0,26203.0,4230.6,0.355,1.9
2,P97,11:00,14:00,iron_condor,with_flow,150,54,50,92.6,4176.94,14820.87,1560.7,84278.0,369.25,-6135.0,26203.0,4358.41,0.358,1.9
2,P97,11:00,14:00,iron_condor,against_flow,150,54,50,92.6,4176.94,14820.87,1560.7,84278.0,369.25,-6135.0,26203.0,4358.41,0.358,1.9
2,P99,12:00,15:00,iron_condor,neutral,100,65,58,89.2,5777.35,10552.11,1274.59,82848.5,287.5,-8584.0,17887.5,3462.43,0.368,1.9
2,P100,08:15,11:15,iron_condor,with_flow,150,38,37,97.4,5491.26,15237.84,2136.07,81170.5,379.75,-1450.0,24593.0,4434.13,0.482,1.9
2,P100,08:15,11:15,iron_condor,against_flow,150,38,37,97.4,5491.26,15237.84,2136.07,81170.5,379.75,-1450.0,24593.0,4434.13,0.482,1.9
2,P98,12:30,15:30,iron_condor,neutral,150,55,52,94.5,4405.51,14994.55,1464.95,80572.5,725.0,-19459.0,18113.0,4895.12,0.299,1.9
2,P100,07:15,10:15,iron_condor,neutral,200,35,34,97.1,4395.69,17986.37,2293.83,80284.0,631.5,-6070.0,26905.0,5214.98,0.44,2.0
